,Chapter,word,Occurences
0,5,men,1
1,13,men,1
2,16,men,3
3,20,men,1
4,22,men,1
5,25,men,1
6,31,men,1
7,39,men,1
8,45,men,1
9,46,men,1
10,47,men,1
11,50,men,1
12,51,men,1
13,53,men,1
14,54,men,1
15,55,men,6
16,56,men,1
17,62,men,2
18,63,men,1
19,66,men,1
20,68,men,3
21,70,men,1
22,71,men,1
