,Chapter,Word,Occurences
0,2,life,3
1,22,time,1
2,27,time,2
3,29,time,1
4,32,extinct,1
5,33,life,1
6,34,life,1
7,35,death,1
8,35,life,1
9,35,time,1
10,40,sick,1
11,44,death,1
12,44,life,1
13,45,death,1
14,46,life,3
15,46,time,1
16,47,life,1
17,48,death,1
18,49,life,1
19,56,life,1
20,66,death,1
21,67,life,1
22,68,life,1
23,70,death,1
