,Chapter,Word,Occurences
0,1,god,1
1,1,gods,1
2,10,God,1
3,11,god,1
4,11,gods,1
5,27,god,1
6,27,gods,1
7,28,atoms,1
8,28,God,1
9,36,god,1
10,36,gods,1
11,38,god,1
12,38,gods,1
13,40,atoms,1
14,41,god,3
15,41,gods,3
