,Chapter,Word,Occurences
0,3,man,1
1,13,man,1
2,18,man,1
3,20,man,1
4,22,man,2
5,23,man,1
6,26,man,1
7,35,man,1
8,37,man,1
9,38,man,1
10,39,man,1
11,44,man,2
12,45,man,2
13,46,man,2
14,49,man,1
15,51,man,1
16,52,man,1
17,53,man,1
18,54,man,1
19,55,man,2
20,62,man,1
21,63,man,1
22,66,man,2
23,67,man,1
24,68,man,3
25,70,man,1
26,71,man,1
