,Chapter,Word,Occurences
0,9,God,1
1,17,God,1
2,31,God,1
3,39,God,1
4,41,God,1
5,46,God,1
6,51,God,1
7,53,God,1
8,66,God,1
9,67,God,1
10,68,God,2
11,70,God,1
