,Chapter,Word,Occurences
0,3,man,6
1,4,man,1
2,5,man,1
3,8,man,1
4,10,man,1
5,18,man,1
6,19,man,3
7,25,man,2
8,26,man,1
9,29,man,1
10,31,man,1
11,32,man,1
12,33,man,1
13,37,man,1
14,39,man,1
15,46,man,2
16,48,man,4
17,49,man,6
18,50,man,1
19,51,man,1
